   n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, selection_cmp, selection_swaps, selection_time, heap_cmp, heap_swaps, heap_time
 650,           968,             320,              5,    145905,        1090,        166,        210925,             187,            235,    23199,       5942,        58
 651,           969,             320,              5,    146555,        1092,        141,        211575,             187,            222,    23238,       5951,        59
 652,           971,             321,              5,    146557,        1092,        108,        212226,             188,            211,    23279,       5961,        59
 653,           972,             321,              4,    147209,        1094,        116,        212878,             188,            211,    23318,       5972,        59
 654,           973,             321,              4,    147862,        1096,        108,        213531,             188,            211,    23344,       5976,        73
 655,           975,             322,              5,    147864,        1096,        109,        214185,             189,            230,    23391,       5989,        59
 656,           976,             322,              4,    148519,        1098,        109,        214840,             189,            218,    23446,       6005,        59
 657,           977,             322,              4,    149175,        1100,        109,        215496,             189,            283,    23461,       6007,        78
 658,           979,             323,              4,    149177,        1100,        110,        216153,             190,            215,    23522,       6026,        59
 659,           980,             323,              4,    149835,        1102,        110,        216811,             190,            225,    23567,       6036,        66
 660,           984,             326,              4,    149182,        1102,        110,        217470,             191,            226,    23622,       6051,        59
 661,           986,             327,              5,    149842,        1105,        110,        218130,             192,            223,    23644,       6053,        60
 662,           987,             327,              4,    150503,        1107,        110,        218791,             192,            217,    23680,       6065,        59
 663,           988,             327,              4,    151165,        1109,        110,        219453,             192,            218,    23738,       6079,        66
 664,           989,             327,              4,    151828,        1111,        111,        220116,             192,            217,    23793,       6095,        60
 665,           990,             327,              5,    152492,        1113,        147,        220780,             192,            244,    23814,       6097,        68
 666,           991,             327,              5,    153157,        1115,        127,        221445,             192,            218,    23855,       6108,        65
 667,           992,             327,              5,    153823,        1117,        121,        222111,             192,            237,    23892,       6117,        60
 668,           994,             328,              5,    153825,        1117,        112,        222778,             193,            283,    23931,       6128,        60
 669,           995,             328,              5,    154493,        1119,        112,        223446,             193,            229,    23986,       6142,        60
 670,           996,             328,              4,    155162,        1121,        141,        224115,             193,            403,    24028,       6154,        94
 671,           997,             328,              7,    155832,        1123,        205,        224785,             193,            405,    24062,       6160,        96
 672,           999,             329,              7,    155834,        1123,        193,        225456,             194,            416,    24110,       6172,       114
 673,          1003,             332,              8,    155170,        1125,        192,        226128,             195,            359,    24165,       6190,        91
 674,          1004,             332,              7,    155843,        1127,        189,        226801,             195,            322,    24192,       6195,        85
 675,          1005,             332,              7,    156517,        1129,        186,        227475,             195,            379,    24241,       6208,       134
 676,          1006,             332,              8,    157192,        1131,        183,        228150,             195,            320,    24276,       6216,        90
 677,          1007,             332,              7,    157868,        1133,        193,        228826,             195,            367,    24324,       6230,        81
 678,          1008,             332,              6,    158545,        1135,        170,        229503,             195,            337,    24360,       6236,        86
 679,          1009,             332,              7,    159223,        1137,        178,        230181,             195,            356,    24417,       6254,        85
 680,          1011,             333,              6,    159225,        1137,        185,        230860,             196,            344,    24435,       6257,        96
 681,          1012,             333,              6,    159905,        1139,        197,        231540,             196,            355,    24469,       6265,        89
 682,          1013,             333,              6,    160586,        1141,        224,        232221,             196,            413,    24553,       6289,        83
 683,          1014,             333,              7,    161268,        1143,        184,        232903,             196,            317,    24583,       6295,        82
 684,          1015,             333,              6,    161951,        1145,        177,        233586,             196,            392,    24627,       6307,        95
 685,          1016,             333,              7,    162635,        1147,        205,        234270,             196,            415,    24681,       6321,       105
 686,          1018,             334,              7,    162637,        1147,        202,        234955,             197,            413,    24705,       6326,        73
 687,          1021,             336,              5,    162639,        1149,        146,        235641,             197,            265,    24753,       6340,        66
 688,          1023,             337,              5,    164010,        1152,        127,        236328,             198,            248,    24810,       6357,        67
 689,          1025,             338,             12,    163330,        1152,        225,        237016,             199,            435,    24832,       6358,       102
 690,          1026,             338,              8,    164019,        1154,        235,        237705,             199,            393,    24875,       6369,        93
 691,          1027,             338,              7,    164709,        1156,        220,        238395,             199,            382,    24951,       6392,        93
 692,          1028,             338,              6,    165400,        1158,        201,        239086,             199,            479,    24982,       6400,        96
 693,          1030,             339,              7,    165402,        1158,        205,        239778,             200,            563,    25016,       6409,       121
 694,          1031,             339,              8,    166095,        1160,        250,        240471,             200,            408,    25053,       6417,        98
 695,          1035,             342,              7,    165407,        1160,        208,        241165,             201,            403,    25083,       6422,        97
 696,          1036,             342,              7,    166102,        1162,        208,        241860,             201,            404,    25113,       6430,        97
 697,          1037,             342,              7,    166798,        1164,        206,        242556,             201,            405,    25142,       6435,        99
 698,          1038,             342,              7,    167495,        1166,        206,        243253,             201,            390,    25228,       6462,       107
 699,          1040,             343,              7,    167497,        1166,        220,        243951,             202,            321,    25258,       6467,        89
 700,          1043,             345,              7,    167499,        1168,        179,        244650,             202,            448,    25313,       6485,        93
 701,          1044,             345,              7,    168199,        1170,        239,        245350,             202,            400,    25337,       6487,        95
 702,          1049,             349,              7,    167506,        1170,        213,        246051,             204,            425,    25379,       6497,       102
 703,          1050,             349,              8,    168208,        1172,        215,        246753,             204,            441,    25423,       6510,        98
 704,          1051,             349,              8,    168911,        1174,        254,        247456,             204,            323,    25463,       6521,        68
 705,          1052,             349,              7,    169615,        1176,        201,        248160,             204,            496,    25503,       6529,       104
 706,          1055,             351,              8,    168916,        1176,        214,        248865,             206,            821,    25534,       6537,        66
 707,          1056,             351,              5,    169622,        1178,        128,        249571,             206,            272,    25598,       6555,        70
 708,          1058,             352,              5,    169624,        1178,        130,        250278,             207,            262,    25644,       6570,        69
 709,          1059,             352,              5,    170332,        1180,        131,        250986,             207,            271,    25701,       6586,        73
 710,          1060,             352,              5,    171041,        1182,        127,        251695,             207,            254,    25718,       6585,        67
 711,          1061,             352,              5,    171751,        1184,        127,        252405,             207,            267,    25768,       6598,        66
 712,          1062,             352,              5,    172462,        1186,        128,        253116,             207,            258,    25795,       6604,        67
 713,          1063,             352,              5,    173174,        1188,        128,        253828,             207,            283,    25837,       6614,        67
 714,          1065,             353,              5,    173176,        1188,        129,        254541,             208,            259,    25894,       6631,        67
 715,          1068,             355,              5,    173178,        1190,        128,        255255,             208,            283,    25953,       6649,        68
 716,          1069,             355,              5,    173893,        1192,        129,        255970,             208,            437,    25979,       6653,       113
 717,          1070,             355,              9,    174609,        1194,        228,        256686,             208,            459,    26019,       6663,        74
 718,          1071,             355,              8,    175326,        1196,        230,        257403,             208,            419,    26061,       6673,       102
 719,          1072,             355,              7,    176044,        1198,        229,        258121,             208,            475,    26108,       6685,       100
 720,          1073,             355,              7,    176763,        1200,        194,        258840,             208,            420,    26131,       6688,       153
 721,          1074,             355,              8,    177483,        1202,        192,        259560,             208,            471,    26182,       6701,        90
 722,          1075,             355,              8,    178204,        1204,        228,        260281,             208,            411,    26210,       6711,        87
 723,          1077,             356,              8,    178206,        1204,        288,        261003,             209,            679,    26266,       6728,       166
 724,          1078,             356,              8,    178929,        1206,        225,        261726,             209,            437,    26294,       6730,       105
 725,          1079,             356,              8,    179653,        1208,        235,        262450,             209,            467,    26330,       6738,       124
 726,          1080,             356,              8,    180378,        1210,        233,        263175,             209,            474,    26398,       6760,       114
 727,          1081,             356,              8,    181104,        1212,        239,        263901,             209,            542,    26425,       6764,       107
 728,          1082,             356,              9,    181831,        1214,        321,        264628,             209,            558,    26468,       6774,       110
 729,          1083,             356,              9,    182559,        1216,        280,        265356,             209,            542,    26513,       6788,       115
 730,          1084,             356,              9,    183288,        1218,        267,        266085,             209,            534,    26570,       6804,       107
 731,          1085,             356,              8,    184018,        1220,        271,        266815,             209,            479,    26584,       6804,       116
 732,          1086,             356,              9,    184749,        1222,        247,        267546,             209,            383,    26636,       6818,        73
 733,          1087,             356,              6,    185481,        1224,        185,        268278,             209,            306,    26681,       6830,        74
 734,          1089,             357,              6,    185483,        1224,        151,        269011,             210,            404,    26724,       6841,        99
 735,          1090,             357,              8,    186217,        1226,        219,        269745,             210,            465,    26762,       6849,        98
 736,          1091,             357,              8,    186952,        1228,        186,        270480,             210,            318,    26796,       6858,        80
 737,          1092,             357,             12,    187688,        1230,        172,        271216,             210,            294,    26867,       6880,        75
 738,          1094,             358,              7,    187690,        1230,        148,        271953,             211,            404,    26910,       6889,       276
 739,          1097,             360,              9,    187692,        1232,        262,        272691,             211,            521,    26946,       6899,       105
 740,          1102,             364,              8,    186965,        1234,        277,        273430,             213,            587,    26992,       6911,       175
 741,          1103,             364,              9,    187705,        1236,        237,        274170,             213,            488,    27025,       6917,       116
 742,          1104,             364,              8,    188446,        1238,        210,        274911,             213,            456,    27061,       6926,       104
 743,          1105,             364,             16,    189188,        1240,        221,        275653,             213,            477,    27096,       6935,       123
 744,          1106,             364,              9,    189931,        1242,        259,        276396,             213,            522,    27140,       6946,       106
 745,          1109,             366,              8,    189193,        1242,        264,        277140,             215,            506,    27192,       6960,       111
 746,          1113,             369,              8,    189197,        1243,        250,        277885,             216,            426,    27247,       6975,       102
 747,          1116,             371,              8,    190683,        1248,        222,        278631,             216,            476,    27285,       6985,       111
 748,          1117,             371,              8,    191430,        1250,        192,        279378,             216,            336,    27316,       6992,       100
 749,          1118,             371,              7,    192178,        1252,        211,        280126,             216,            657,    27340,       6995,       118
 750,          1119,             371,              8,    192927,        1254,        237,        280875,             216,            482,    27400,       7012,       110
 751,          1121,             372,              9,    192929,        1254,        243,        281625,             217,            431,    27450,       7027,       106
 752,          1122,             372,              9,    193680,        1256,        227,        282376,             217,            500,    27499,       7043,       110
 753,          1123,             372,              8,    194432,        1258,        251,        283128,             217,            497,    27543,       7051,       111
 754,          1125,             373,              9,    194434,        1258,        260,        283881,             218,            704,    27596,       7066,       115
 755,          1127,             374,             12,    195189,        1261,        227,        284635,             219,            424,    27634,       7075,       120
 756,          1130,             376,              9,    195191,        1263,        259,        285390,             219,            528,    27661,       7082,       115
 757,          1131,             376,              8,    195947,        1265,        257,        286146,             219,            540,    27706,       7093,       113
 758,          1132,             376,              7,    196704,        1267,        255,        286903,             219,            493,    27749,       7104,       108
 759,          1133,             376,              9,    197462,        1269,        244,        287661,             219,            514,    27793,       7117,       117
 760,          1135,             377,              9,    197464,        1269,        262,        288420,             220,            542,    27822,       7123,       190
 761,          1136,             377,             18,    198224,        1271,        228,        289180,             220,            319,    27887,       7138,        76
 762,          1140,             380,              6,    197469,        1271,        155,        289941,             221,            344,    27927,       7148,        78
 763,          1142,             381,              6,    198231,        1274,        156,        290703,             222,            315,    27938,       7151,        84
 764,          1143,             381,              8,    198994,        1276,        179,        291466,             222,            313,    28023,       7174,        77
 765,          1144,             381,              6,    199758,        1278,        156,        292230,             222,            322,    28053,       7179,        77
 766,          1145,             381,              6,    200523,        1280,        156,        292995,             222,            317,    28065,       7182,        76
 767,          1146,             381,              6,    201289,        1282,        171,        293761,             222,            315,    28145,       7206,        77
 768,          1149,             383,              6,    200528,        1282,        156,        294528,             224,            346,    28187,       7214,        99
 769,          1151,             384,              7,    201296,        1283,        243,        295296,             225,            350,    28232,       7228,       102
 770,          1152,             384,              7,    202065,        1285,        159,        296065,             225,            317,    28257,       7233,        78
 771,          1153,             384,              7,    202835,        1287,        179,        296835,             225,            321,    28315,       7248,        78
 772,          1154,             384,              7,    203606,        1289,        190,        297606,             225,            577,    28350,       7256,       118
 773,          1156,             385,              8,    203608,        1289,        255,        298378,             226,            816,    28393,       7267,        78
 774,          1159,             387,              8,    203610,        1291,        254,        299151,             226,            323,    28434,       7277,        79
 775,          1160,             387,              6,    204384,        1293,        196,        299925,             226,            322,    28466,       7286,        76
 776,          1161,             387,              6,    205159,        1295,        155,        300700,             226,            314,    28508,       7298,        75
 777,          1162,             387,              6,    205935,        1297,        163,        301476,             226,            315,    28563,       7312,        75
 778,          1163,             387,              5,    206712,        1299,        162,        302253,             226,            355,    28597,       7320,        75
 779,          1164,             387,              6,    207490,        1301,        157,        303031,             226,            349,    28640,       7332,        75
 780,          1165,             387,              6,    208269,        1303,        167,        303810,             226,            315,    28692,       7347,        76
 781,          1166,             387,              6,    209049,        1305,        158,        304590,             226,            339,    28702,       7341,        76
 782,          1167,             387,              6,    209830,        1307,        158,        305371,             226,            316,    28765,       7363,        76
 783,          1168,             387,              6,    210612,        1309,        159,        306153,             226,            348,    28798,       7370,        85
 784,          1169,             387,             14,    211395,        1311,        216,        306936,             226,            363,    28848,       7384,        85
 785,          1170,             387,             61,    212179,        1313,        222,        307720,             226,            365,    28889,       7394,       106
 786,          1171,             387,              6,    212964,        1315,        295,        308505,             226,            588,    28935,       7407,       132
 787,          1172,             387,              6,    213750,        1317,        162,        309291,             226,            322,    28991,       7421,        75
 788,          1173,             387,              6,    214537,        1319,        187,        310078,             226,            323,    29034,       7433,        77
 789,          1175,             388,              6,    214539,        1319,        161,        310866,             227,            331,    29079,       7445,        77
 790,          1176,             388,              6,    215328,        1321,        186,        311655,             227,            337,    29116,       7454,        77
 791,          1178,             389,              6,    215330,        1321,        170,        312445,             228,            324,    29137,       7454,        77
 792,          1179,             389,              6,    216121,        1323,        161,        313236,             228,            351,    29168,       7463,       195
 793,          1180,             389,              6,    216913,        1325,        158,        314028,             228,            317,    29199,       7468,        75
 794,          1181,             389,              6,    217706,        1327,        175,        314821,             228,            318,    29270,       7491,        75
 795,          1182,             389,              6,    218500,        1329,        395,        315615,             228,            524,    29290,       7492,        77
 796,          1183,             389,              6,    219295,        1331,        163,        316410,             228,            369,    29350,       7511,        76
 797,          1184,             389,              6,    220091,        1333,        162,        317206,             228,            366,    29391,       7521,        90
 798,          1185,             389,              7,    220888,        1335,        207,        318003,             228,            363,    29434,       7530,       113
 799,          1186,             389,              9,    221686,        1337,        272,        318801,             228,            521,    29477,       7541,       121
 800,          1188,             390,              7,    221688,        1337,        263,        319600,             229,            559,    29526,       7556,       110
 801,          1189,             390,              8,    222488,        1339,        286,        320400,             229,            583,    29572,       7569,       125
 802,          1190,             390,              8,    223289,        1341,        253,        321201,             229,            589,    29611,       7579,       121
 803,          1191,             390,              9,    224091,        1343,        276,        322003,             229,            595,    29660,       7592,       111
 804,          1192,             390,              9,    224894,        1345,        249,        322806,             229,            579,    29697,       7600,       119
 805,          1193,             390,              9,    225698,        1347,        282,        323610,             229,            571,    29741,       7609,       107
 806,          1194,             390,              7,    226503,        1349,        274,        324415,             229,            584,    29771,       7618,       120
 807,          1195,             390,              9,    227309,        1351,        291,        325221,             229,            612,    29832,       7634,       125
 808,          1196,             390,              9,    228116,        1353,        299,        326028,             229,            586,    29868,       7641,       118
 809,          1197,             390,              9,    228924,        1355,        306,        326836,             229,            634,    29917,       7658,        82
 810,          1198,             390,              7,    229733,        1357,        190,        327645,             229,            638,    29959,       7669,       116
 811,          1200,             391,              9,    229735,        1357,        311,        328455,             230,            342,    29998,       7679,        80
 812,          1202,             392,             21,    230547,        1360,        178,        329266,             231,            394,    30024,       7681,        85
 813,          1203,             392,              6,    231359,        1362,        214,        330078,             231,            362,    30082,       7698,        92
 814,          1204,             392,              6,    232172,        1364,        180,        330891,             231,            356,    30122,       7708,        83
 815,          1206,             393,             12,    232174,        1364,        179,        331705,             232,            356,    30152,       7713,        83
 816,          1208,             394,              6,    232990,        1367,        179,        332520,             233,            494,    30177,       7720,        81
 817,          1210,             395,              7,    232993,        1367,        180,        333336,             234,            373,    30246,       7741,        96
 818,          1215,             399,              7,    232183,        1370,        193,        334153,             232,            375,    30296,       7754,        82
 819,          1216,             399,              7,    233001,        1372,        181,        334971,             232,            360,    30333,       7761,        82
 820,          1217,             399,              6,    233820,        1374,        189,        335790,             232,            364,    30363,       7768,        83
 821,          1218,             399,              6,    234640,        1376,        181,        336610,             232,            372,    30415,       7781,       117
 822,          1219,             399,              6,    235461,        1378,        181,        337431,             232,            557,    30454,       7791,        88
 823,          1220,             399,              7,    236283,        1380,        178,        338253,             232,            369,    30486,       7798,        84
 824,          1221,             399,              7,    237106,        1382,        189,        339076,             232,            364,    30526,       7806,        83
 825,          1222,             399,              6,    237930,        1384,        194,        339900,             232,            359,    30567,       7816,        81
 826,          1223,             399,              6,    238755,        1386,        177,        340725,             232,            353,    30616,       7831,        86
 827,          1225,             400,              6,    238757,        1386,        176,        341551,             233,            353,    30664,       7844,        81
 828,          1228,             402,              6,    238759,        1388,        176,        342378,             233,            378,    30718,       7860,        82
 829,          1230,             403,              6,    240412,        1391,        178,        343206,             234,            356,    30749,       7865,        87
 830,          1231,             403,              6,    241241,        1393,        195,        344035,             234,            367,    30784,       7874,        81
 831,          1232,             403,              6,    242071,        1395,        179,        344865,             234,            400,    30821,       7883,        82
 832,          1233,             403,              6,    242902,        1397,        181,        345696,             234,            364,    30864,       7898,        82
 833,          1234,             403,              6,    243734,        1399,        180,        346528,             234,            372,    30896,       7902,        82
 834,          1235,             403,              6,    244567,        1401,        196,        347361,             234,            428,    30951,       7915,        82
 835,          1236,             403,             20,    245401,        1403,        188,        348195,             234,            654,    30990,       7927,       128
 836,          1240,             406,              8,    243743,        1403,        301,        349030,             237,            496,    31028,       7936,       120
 837,          1241,             406,             12,    244579,        1405,        317,        349866,             237,            499,    31087,       7952,        84
 838,          1242,             406,              8,    245416,        1407,        191,        350703,             237,            379,    31134,       7966,        86
 839,          1243,             406,              6,    246254,        1409,        194,        351541,             237,            379,    31164,       7972,        86
 840,          1244,             406,              7,    247093,        1411,        190,        352380,             237,            385,    31200,       7981,        87
 841,          1245,             406,              6,    247933,        1413,        191,        353220,             237,            381,    31228,       7985,       100
 842,          1246,             406,              8,    248774,        1415,        215,        354061,             237,            383,    31277,       7996,        86
 843,          1247,             406,              6,    249616,        1417,        195,        354903,             237,            378,    31314,       8008,        86
 844,          1248,             406,              6,    250459,        1419,        191,        355746,             237,            441,    31377,       8027,        86
 845,          1249,             406,              7,    251303,        1421,        198,        356590,             237,            392,    31411,       8034,        85
 846,          1250,             406,              6,    252148,        1423,        192,        357435,             237,            380,    31450,       8042,        92
 847,          1251,             406,              7,    252994,        1425,        209,        358281,             237,            382,    31492,       8053,        86
 848,          1252,             406,              6,    253841,        1427,        193,        359128,             237,            388,    31524,       8058,        87
 849,          1253,             406,              6,    254689,        1429,        193,        359976,             237,            386,    31577,       8072,        86
 850,          1255,             407,              6,    254691,        1429,        193,        360825,             238,            385,    31602,       8079,        87
 851,          1256,             407,              6,    255541,        1431,        270,        361675,             238,            388,    31670,       8098,        86
 852,          1257,             407,              7,    256392,        1433,        197,        362526,             238,            393,    31707,       8108,        87
 853,          1259,             408,              6,    256394,        1433,        196,        363378,             239,            393,    31755,       8121,        87
 854,          1260,             408,              6,    257247,        1435,        196,        364231,             239,            391,    31799,       8130,        86
 855,          1261,             408,              6,    258101,        1437,        200,        365085,             239,            394,    31842,       8143,        87
 856,          1262,             408,              6,    258956,        1439,        197,        365940,             239,            414,    31872,       8149,        88
 857,          1264,             409,              6,    258958,        1439,        197,        366796,             240,            395,    31918,       8165,        88
 858,          1266,             410,              6,    259816,        1442,        198,        367653,             241,            392,    31965,       8177,        87
 859,          1268,             411,              6,    259819,        1442,        212,        368511,             242,            460,    32005,       8185,        88
 860,          1270,             412,              7,    260678,        1445,        231,        369370,             243,            730,    32040,       8193,       134
 861,          1271,             412,             10,    261538,        1447,        250,        370230,             243,            398,    32083,       8207,        88
 862,          1272,             412,              7,    262399,        1449,        206,        371091,             243,            396,    32151,       8225,        89
 863,          1273,             412,              7,    263261,        1451,        200,        371953,             243,            403,    32201,       8240,        86
 864,          1274,             412,              6,    264124,        1453,        194,        372816,             243,            385,    32210,       8237,        85
 865,          1276,             413,              6,    264126,        1453,        194,        373680,             244,            385,    32250,       8247,        86
 866,          1278,             414,              6,    264992,        1456,        195,        374545,             245,            521,    32312,       8267,        86
 867,          1282,             417,              7,    264131,        1457,        196,        375411,             244,            388,    32342,       8274,        87
 868,          1283,             417,              7,    264998,        1459,        195,        376278,             244,            393,    32389,       8283,        86
 869,          1284,             417,              6,    265866,        1461,        195,        377146,             244,            402,    32422,       8293,        83
 870,          1285,             417,              6,    266735,        1463,        305,        378015,             244,            690,    32496,       8316,       132
 871,          1286,             417,              7,    267605,        1465,        341,        378885,             244,            745,    32525,       8321,       140
 872,          1288,             418,             10,    267607,        1465,        346,        379756,             245,            608,    32542,       8321,       129
 873,          1289,             418,              9,    268479,        1467,        312,        380628,             245,            630,    32560,       8324,        94
 874,          1290,             418,              7,    269352,        1469,        232,        381501,             245,            405,    32626,       8344,       132
 875,          1291,             418,             21,    270226,        1471,        311,        382375,             245,            414,    32682,       8359,        90
 876,          1292,             418,              8,    271101,        1473,        226,        383250,             245,            579,    32727,       8371,        90
 877,          1294,             419,              8,    271103,        1473,        256,        384126,             246,            411,    32765,       8380,        91
 878,          1296,             420,              7,    271981,        1476,        295,        385003,             247,            636,    32821,       8396,       134
 879,          1297,             420,             10,    272859,        1478,        311,        385881,             247,            673,    32856,       8405,       131
 880,          1298,             420,             10,    273738,        1480,        336,        386760,             247,            449,    32887,       8411,        89
 881,          1300,             421,              7,    273740,        1480,        210,        387640,             248,            544,    32927,       8421,       143
 882,          1301,             421,             10,    274621,        1482,        367,        388521,             248,            737,    32986,       8439,       138
 883,          1302,             421,             10,    275503,        1484,        421,        389403,             248,            417,    33013,       8443,        90
 884,          1303,             421,              7,    276386,        1486,        221,        390286,             248,            417,    33065,       8458,        88
 885,          1305,             422,              7,    276388,        1486,        223,        391170,             249,            436,    33109,       8470,        91
 886,          1306,             422,              7,    277273,        1488,        211,        392055,             249,            420,    33147,       8477,       190
 887,          1307,             422,              8,    278159,        1490,        336,        392941,             249,            452,    33198,       8492,        90
 888,          1308,             422,             10,    279046,        1492,        216,        393828,             249,            426,    33242,       8505,       104
 889,          1309,             422,              7,    279934,        1494,        214,        394716,             249,            426,    33269,       8508,        92
 890,          1310,             422,              7,    280823,        1496,        226,        395605,             249,            724,    33310,       8519,       122
 891,          1311,             422,              9,    281713,        1498,        289,        396495,             249,            641,    33360,       8534,       128
 892,          1312,             422,             10,    282604,        1500,        350,        397386,             249,            666,    33401,       8542,       144
 893,          1313,             422,              9,    283496,        1502,        337,        398278,             249,            634,    33464,       8561,       139
 894,          1315,             423,             10,    283498,        1502,        337,        399171,             250,            686,    33480,       8563,       130
 895,          1317,             424,             10,    284393,        1505,        337,        400065,             251,            751,    33532,       8576,       137
 896,          1320,             426,             10,    284395,        1507,        311,        400960,             251,            720,    33575,       8586,       143
 897,          1321,             426,              8,    285291,        1509,        403,        401856,             251,            642,    33598,       8590,       127
 898,          1322,             426,              9,    286188,        1511,        306,        402753,             251,            658,    33633,       8597,       136
 899,          1324,             427,             10,    286190,        1511,        348,        403651,             252,            649,    33705,       8620,       141
 900,          1325,             427,             10,    287089,        1513,        350,        404550,             252,            638,    33731,       8625,       129
 901,          1326,             427,             10,    287989,        1515,        236,        405450,             252,            461,    33777,       8635,        93
 902,          1327,             427,              7,    288890,        1517,        219,        406351,             252,            436,    33841,       8657,        93
 903,          1329,             428,              7,    288892,        1517,        220,        407253,             253,            432,    33862,       8659,        93
 904,          1330,             428,              8,    289795,        1519,        357,        408156,             253,            716,    33912,       8674,       137
 905,          1331,             428,             10,    290699,        1521,        325,        409060,             253,            488,    33926,       8674,       126
 906,          1332,             428,             11,    291604,        1523,        388,        409965,             253,            699,    33990,       8692,       130
 907,          1333,             428,             11,    292510,        1525,        405,        410871,             253,            719,    34024,       8700,       142
 908,          1334,             428,             10,    293417,        1527,        370,        411778,             253,            721,    34072,       8712,       140
 909,          1337,             430,             10,    292515,        1527,        371,        412686,             255,            723,    34114,       8724,       138
 910,          1341,             433,             10,    292519,        1528,        410,        413595,             256,            661,    34155,       8733,       161
 911,          1342,             433,             11,    293429,        1530,        276,        414505,             256,            447,    34208,       8749,        92
 912,          1343,             433,              8,    294340,        1532,        223,        415416,             256,            454,    34257,       8762,        94
 913,          1345,             434,              7,    294342,        1532,        221,        416328,             257,            445,    34292,       8769,        94
 914,          1346,             434,             10,    295255,        1534,        223,        417241,             257,            452,    34333,       8781,        94
 915,          1347,             434,              7,    296169,        1536,        657,        418155,             257,            502,    34381,       8794,        94
 916,          1348,             434,              8,    297084,        1538,        225,        419070,             257,            461,    34410,       8803,        94
 917,          1349,             434,              7,    298000,        1540,        225,        419986,             257,            448,    34458,       8814,        98
 918,          1350,             434,              7,    298917,        1542,        225,        420903,             257,            477,    34500,       8824,        96
 919,          1352,             435,              7,    298919,        1542,        279,        421821,             258,            473,    34548,       8837,        94
 920,          1353,             435,              7,    299838,        1544,        232,        422740,             258,            451,    34565,       8839,        96
 921,          1354,             435,              7,    300758,        1546,        226,        423660,             258,            479,    34636,       8858,        95
 922,          1356,             436,              7,    300760,        1546,        227,        424581,             259,            457,    34651,       8860,        95
 923,          1357,             436,              7,    301682,        1548,        227,        425503,             259,            465,    34703,       8870,        95
 924,          1358,             436,              7,    302605,        1550,        262,        426426,             259,            459,    34746,       8883,        95
 925,          1359,             436,              7,    303529,        1552,        229,        427350,             259,            474,    34783,       8893,       171
 926,          1361,             437,              9,    303531,        1552,        414,        428275,             260,           1548,    34833,       8908,       141
 927,          1362,             437,             11,    304457,        1554,        356,        429201,             260,            521,    34866,       8913,        95
 928,          1363,             437,              8,    305384,        1556,        273,        430128,             260,            481,    34900,       8920,        95
 929,          1364,             437,              8,    306312,        1558,        231,        431056,             260,            466,    34936,       8929,        96
 930,          1367,             439,              7,    305389,        1558,        229,        431985,             262,            467,    34960,       8933,        96
 931,          1371,             442,              7,    305393,        1559,        229,        432915,             263,            487,    35014,       8948,       140
 932,          1372,             442,              9,    306324,        1561,        268,        433846,             263,            540,    35089,       8972,     10016
 933,          1373,             442,             10,    307256,        1563,        805,        434778,             263,           3050,    35115,       8976,       143
 934,          1375,             443,             11,    307258,        1563,        367,        435711,             264,           1425,    35163,       8988,       140
 935,          1376,             443,             10,    308192,        1565,        373,        436645,             264,            809,    35213,       9002,       141
 936,          1377,             443,             10,    309127,        1567,       2793,        437580,             264,           5261,    35236,       9004,       140
 937,          1378,             443,             10,    310063,        1569,      11595,        438516,             264,           2460,    35256,       9007,       142
 938,          1379,             443,             11,    311000,        1571,        392,        439453,             264,           8196,    35314,       9024,       142
 939,          1380,             443,             11,    311938,        1573,        388,        440391,             264,            824,    35368,       9038,       673
 940,          1382,             444,             37,    311940,        1573,       1859,        441330,             265,            623,    35421,       9054,       110
 941,          1385,             446,              8,    311942,        1575,        287,        442270,             265,            517,    35452,       9061,       109
 942,          1388,             448,              8,    312884,        1578,        386,        443211,             267,            533,    35496,       9072,       109
 943,          1389,             448,             10,    313826,        1580,        486,        444153,             267,            600,    35530,       9079,       101
 944,          1390,             448,              8,    314769,        1582,        246,        445096,             267,            567,    35573,       9092,       195
 945,          1392,             449,              8,    314771,        1582,        352,        446040,             268,           1059,    35610,       9101,       158
 946,          1393,             449,             10,    315716,        1584,        537,        446985,             268,            688,    35669,       9118,       120
 947,          1394,             449,              8,    316662,        1586,        253,        447931,             268,            494,    35709,       9128,       116
 948,          1396,             450,              8,    316664,        1586,        246,        448878,             269,            516,    35725,       9129,       146
 949,          1398,             451,             10,    317613,        1589,        356,        449826,             270,            552,    35783,       9144,        97
 950,          1399,             451,              8,    318562,        1591,        241,        450775,             270,            499,    35839,       9160,        98
 951,          1400,             451,              7,    319512,        1593,        444,        451725,             270,            970,    35879,       9171,       152
 952,          1401,             451,             12,    320463,        1595,        384,        452676,             270,            488,    35917,       9180,       122
 953,          1402,             451,              9,    321415,        1597,        367,        453628,             270,            807,    35949,       9188,       115
 954,          1403,             451,              8,    322368,        1599,        254,        454581,             270,            531,    35989,       9197,       135
 955,          1404,             451,             10,    323322,        1601,        350,        455535,             270,            927,    36036,       9210,       120
 956,          1406,             452,              9,    323324,        1601,        309,        456490,             271,            683,    36097,       9228,       158
 957,          1407,             452,             11,    324280,        1603,        440,        457446,             271,           1205,    36124,       9232,       320
 958,          1409,             453,             11,    324282,        1603,        349,        458403,             272,            941,    36173,       9246,       331
