    n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, selection_cmp, selection_swaps, selection_time, heap_cmp, heap_swaps, heap_time
  842,          1197,             358,              6,    256093,        1418,        158,        354061,             235,            770,    31275,       8003,        72
  843,          1198,             358,              6,    256935,        1420,        158,        354903,             235,            771,    31307,       8008,        72
  844,          1201,             360,              5,    256939,        1423,        158,        355746,             237,            785,    31375,       8029,        72
  845,          1202,             360,              6,    257783,        1425,        159,        356590,             237,            784,    31406,       8038,        73
  846,          1203,             360,              6,    258628,        1427,        159,        357435,             237,            787,    31458,       8052,        73
  847,          1204,             360,              6,    259474,        1429,        160,        358281,             237,            778,    31498,       8061,        72
  848,          1206,             361,              5,    259476,        1429,        159,        359128,             238,            794,    31526,       8063,        74
  849,          1207,             361,              6,    260324,        1431,        166,        359976,             238,            821,    31578,       8079,        77
  850,          1208,             361,              6,    261173,        1433,        161,        360825,             238,            855,    31617,       8090,        73
  851,          1209,             361,              5,    262023,        1435,        207,        361675,             238,            786,    31673,       8106,        73
  852,          1210,             361,              6,    262874,        1437,        162,        362526,             238,            801,    31703,       8113,        73
  853,          1211,             361,              6,    263726,        1439,        162,        363378,             238,            812,    31762,       8131,        78
  854,          1213,             362,              6,    263728,        1439,        163,        364231,             239,            798,    31799,       8139,        75
  855,          1214,             362,              6,    264582,        1441,        162,        365085,             239,            798,    31844,       8151,        73
  856,          1218,             365,              6,    263733,        1441,        162,        365940,             240,            797,    31891,       8163,        73
  857,          1219,             365,              6,    264589,        1443,        163,        366796,             240,            800,    31897,       8161,        74
  858,          1220,             365,              6,    265446,        1445,        168,        367653,             240,            815,    31960,       8179,        81
  859,          1221,             365,              6,    266304,        1447,        153,        368511,             240,            794,    32001,       8189,        67
  860,          1222,             365,              6,    267163,        1449,        170,        369370,             240,            799,    32033,       8195,        70
  861,          1223,             365,              6,    268023,        1451,        156,        370230,             240,            765,    32086,       8210,        68
  862,          1224,             365,              6,    268884,        1453,        152,        371091,             240,            781,    32134,       8223,        68
  863,          1225,             365,              6,    269746,        1455,        152,        371953,             240,            735,    32174,       8232,        68
  864,          1226,             365,              5,    270609,        1457,        152,        372816,             240,            738,    32204,       8237,        68
  865,          1227,             365,              5,    271473,        1459,        153,        373680,             240,            752,    32248,       8250,        68
  866,          1228,             365,              5,    272338,        1461,        152,        374545,             240,            740,    32285,       8261,        68
  867,          1229,             365,              5,    273204,        1463,        153,        375411,             240,            739,    32341,       8276,        68
  868,          1230,             365,              5,    274071,        1465,        153,        376278,             240,            744,    32389,       8289,        68
  869,          1231,             365,              5,    274939,        1467,        154,        377146,             240,            800,    32431,       8299,        71
  870,          1232,             365,              6,    275808,        1469,        167,        378015,             240,            771,    32471,       8310,        71
  871,          1234,             366,              5,    275810,        1469,        166,        378885,             241,            765,    32510,       8318,        69
  872,          1235,             366,              5,    276681,        1471,        162,        379756,             241,            743,    32531,       8321,        69
  873,          1239,             369,              5,    275815,        1471,        160,        380628,             242,            745,    32581,       8333,        69
  874,          1240,             369,              5,    276688,        1473,        160,        381501,             242,            745,    32627,       8348,        69
  875,          1241,             369,              5,    277562,        1475,        162,        382375,             242,            748,    32671,       8360,        69
  876,          1243,             370,              5,    277564,        1475,        189,        383250,             243,            750,    32698,       8366,       312
  877,          1244,             370,              6,    278440,        1477,        162,        384126,             243,            757,    32765,       8384,        69
  878,          1245,             370,              6,    279317,        1479,        157,        385003,             243,            759,    32806,       8394,        69
  879,          1246,             370,              6,    280195,        1481,        157,        385881,             243,            757,    32857,       8409,        70
  880,          1247,             370,              5,    281074,        1483,        157,        386760,             243,            759,    32887,       8416,        69
  881,          1249,             371,              5,    281076,        1483,        157,        387640,             244,            860,    32920,       8423,        70
  882,          1250,             371,              6,    281957,        1485,        158,        388521,             244,            762,    32971,       8436,        69
  883,          1251,             371,              5,    282839,        1487,        159,        389403,             244,            770,    32994,       8440,        69
  884,          1252,             371,              6,    283722,        1489,        159,        390286,             244,            765,    33046,       8454,        69
  885,          1255,             373,              5,    282844,        1489,        158,        391170,             246,            767,    33072,       8460,        70
  886,          1256,             373,              5,    283729,        1491,        159,        392055,             246,            770,    33122,       8472,        70
  887,          1257,             373,              5,    284615,        1493,        159,        392941,             246,            775,    33181,       8488,        69
  888,          1258,             373,              5,    285502,        1495,        163,        393828,             246,            790,    33204,       8495,        70
  889,          1259,             373,              6,    286390,        1497,        178,        394716,             246,            784,    33245,       8505,       108
  890,          1261,             374,              8,    286392,        1497,        271,        395605,             247,            902,    33291,       8518,        77
  891,          1263,             375,              9,    287283,        1500,        301,        396495,             248,            845,    33324,       8523,       103
  892,          1266,             377,              9,    287285,        1502,        312,        397386,             248,            843,    33364,       8533,       102
  893,          1267,             377,              8,    288177,        1504,        294,        398278,             248,            831,    33412,       8546,       109
  894,          1268,             377,              9,    289070,        1506,        307,        399171,             248,            835,    33476,       8567,       106
  895,          1269,             377,              8,    289964,        1508,        297,        400065,             248,            867,    33500,       8571,       109
  896,          1270,             377,              8,    290859,        1510,        306,        400960,             248,            868,    33531,       8577,       107
  897,          1271,             377,              8,    291755,        1512,        315,        401856,             248,            872,    33587,       8590,       109
  898,          1272,             377,              8,    292652,        1514,        326,        402753,             248,            872,    33646,       8608,       106
  899,          1273,             377,              8,    293550,        1516,        311,        403651,             248,            867,    33678,       8616,       102
  900,          1274,             377,              7,    294449,        1518,        176,        404550,             248,            875,    33725,       8629,        84
  901,          1275,             377,              7,    295349,        1520,        256,        405450,             248,            918,    33773,       8640,        82
  902,          1276,             377,              7,    296250,        1522,        195,        406351,             248,            899,    33821,       8657,        82
  903,          1278,             378,              7,    296252,        1522,        186,        407253,             249,            899,    33836,       8656,        80
  904,          1279,             378,              6,    297155,        1524,        186,        408156,             249,            899,    33882,       8669,        79
  905,          1282,             380,              6,    297159,        1527,        186,        409060,             251,            901,    33925,       8681,        79
  906,          1286,             383,              6,    297163,        1528,        214,        409965,             252,            909,    33962,       8688,        80
  907,          1287,             383,              7,    298069,        1530,        187,        410871,             252,            911,    33999,       8697,        80
  908,          1288,             383,              6,    298976,        1532,        187,        411778,             252,            911,    34049,       8711,        81
  909,          1289,             383,              6,    299884,        1534,        188,        412686,             252,            973,    34110,       8730,        86
  910,          1292,             385,              7,    298981,        1534,        190,        413595,             254,            914,    34151,       8740,        80
  911,          1295,             387,              7,    299890,        1537,        188,        414505,             254,            921,    34185,       8748,        81
  912,          1296,             387,              7,    300801,        1539,        189,        415416,             254,            923,    34214,       8753,        82
  913,          1297,             387,              7,    301713,        1541,        319,        416328,             254,           1038,    34283,       8773,        85
  914,          1298,             387,              9,    302626,        1543,        216,        417241,             254,           1017,    34313,       8780,        86
  915,          1299,             387,              7,    303540,        1545,        227,        418155,             254,            970,    34359,       8791,        88
  916,          1300,             387,              9,    304455,        1547,        200,        419070,             254,           1007,    34399,       8800,        87
  917,          1301,             387,              9,    305371,        1549,        307,        419986,             254,           1010,    34424,       8805,        91
  918,          1302,             387,              7,    306288,        1551,        199,        420903,             254,            969,    34477,       8819,       111
  919,          1303,             387,              7,    307206,        1553,        200,        421821,             254,           1018,    34535,       8837,        88
  920,          1304,             387,              7,    308125,        1555,        297,        422740,             254,           1084,    34576,       8847,       132
  921,          1305,             387,             11,    309045,        1557,        344,        423660,             254,           1001,    34610,       8855,        98
  922,          1308,             389,              9,    308130,        1557,        518,        424581,             256,           1191,    34652,       8867,       135
  923,          1312,             392,             12,    308134,        1558,        367,        425503,             257,           1193,    34692,       8874,       134
  924,          1313,             392,             12,    309057,        1560,        420,        426426,             257,           1061,    34730,       8886,       102
  925,          1314,             392,              8,    309981,        1562,        209,        427350,             257,           1077,    34774,       8895,       133
  926,          1315,             392,             11,    310906,        1564,        326,        428275,             257,           1025,    34807,       8904,       100
  927,          1318,             394,              8,    309986,        1564,        217,        429201,             259,           1010,    34876,       8925,        89
  928,          1322,             397,              7,    309990,        1565,        208,        430128,             260,           1021,    34914,       8933,        89
  929,          1323,             397,              7,    310918,        1567,        298,        431056,             260,           1047,    34956,       8946,        89
  930,          1324,             397,              8,    311847,        1569,        296,        431985,             260,           1246,    34998,       8955,       104
  931,          1325,             397,              8,    312777,        1571,        211,        432915,             260,           1022,    35038,       8966,        89
  932,          1326,             397,              8,    313708,        1573,        211,        433846,             260,           1036,    35074,       8973,        88
  933,          1327,             397,              7,    314640,        1575,        215,        434778,             260,           1106,    35125,       8987,        89
  934,          1328,             397,              8,    315573,        1577,        213,        435711,             260,           1042,    35161,       8995,        96
  935,          1329,             397,              8,    316507,        1579,        233,        436645,             260,           1235,    35211,       9009,       131
  936,          1331,             398,             10,    316509,        1579,        429,        437580,             261,           1204,    35245,       9017,        88
  937,          1332,             398,              8,    317445,        1581,        213,        438516,             261,           1037,    35288,       9029,        89
  938,          1333,             398,              8,    318382,        1583,        216,        439453,             261,           1036,    35322,       9037,        90
  939,          1334,             398,              7,    319320,        1585,        214,        440391,             261,           1102,    35356,       9045,       126
  940,          1335,             398,             11,    320259,        1587,        322,        441330,             261,           1065,    35398,       9056,        92
  941,          1336,             398,              8,    321199,        1589,        276,        442270,             261,           1206,    35444,       9069,       124
  942,          1338,             399,             11,    321201,        1589,        403,        443211,             262,           1137,    35478,       9078,       143
  943,          1340,             400,             11,    322144,        1592,        419,        444153,             263,           1168,    35537,       9093,        90
  944,          1341,             400,              9,    323087,        1594,        217,        445096,             263,           1049,    35587,       9104,        91
  945,          1344,             402,              7,    322150,        1594,        217,        446040,             265,           1050,    35610,       9110,        94
  946,          1345,             402,              7,    323095,        1596,        245,        446985,             265,           1156,    35660,       9123,       137
  947,          1346,             402,             12,    324041,        1598,        452,        447931,             265,           1159,    35706,       9135,       137
  948,          1348,             403,             12,    324043,        1598,        451,        448878,             266,           1176,    35750,       9147,       134
  949,          1349,             403,             11,    324991,        1600,        447,        449826,             266,           1165,    35796,       9158,       139
  950,          1351,             404,             11,    324993,        1600,        402,        450775,             267,           1133,    35855,       9175,       107
  951,          1352,             404,             12,    325943,        1602,        218,        451725,             267,           1107,    35867,       9175,       103
  952,          1353,             404,              8,    326894,        1604,        217,        452676,             267,           1083,    35923,       9190,        91
  953,          1354,             404,              7,    327846,        1606,        279,        453628,             267,           1084,    35954,       9198,        91
  954,          1355,             404,              7,    328799,        1608,        219,        454581,             267,           1095,    35998,       9212,        92
  955,          1356,             404,              7,    329753,        1610,        227,        455535,             267,           1106,    36042,       9220,        90
  956,          1358,             405,              7,    329755,        1610,        219,        456490,             268,           1091,    36082,       9232,        91
  957,          1361,             407,              7,    329757,        1612,        222,        457446,             268,           1090,    36130,       9242,        91
  958,          1364,             409,              7,    330715,        1615,        220,        458403,             270,           1194,    36172,       9256,        91
  959,          1365,             409,              8,    331673,        1617,        226,        459361,             270,           1096,    36207,       9263,        91
  960,          1366,             409,              8,    332632,        1619,        220,        460320,             270,           1098,    36251,       9275,        94
  961,          1367,             409,              7,    333592,        1621,        225,        461280,             270,           1135,    36285,       9281,        91
  962,          1368,             409,              8,    334553,        1623,        274,        462241,             270,           1091,    36336,       9295,        92
  963,          1369,             409,              8,    335515,        1625,        284,        463203,             270,           1091,    36382,       9309,        92
  964,          1370,             409,              8,    336478,        1627,        232,        464166,             270,           1092,    36426,       9321,        92
  965,          1371,             409,              7,    337442,        1629,        259,        465130,             270,           1097,    36473,       9333,        92
  966,          1372,             409,              7,    338407,        1631,        225,        466095,             270,           1100,    36509,       9341,        91
  967,          1373,             409,              7,    339373,        1633,        303,        467061,             270,           1152,    36537,       9345,        92
  968,          1374,             409,              8,    340340,        1635,        226,        468028,             270,           1154,    36579,       9353,       121
  969,          1375,             409,              8,    341308,        1637,        227,        468996,             270,           1107,    36624,       9365,        93
  970,          1376,             409,              8,    342277,        1639,        226,        469965,             270,           1108,    36675,       9379,        99
  971,          1379,             411,              8,    341313,        1639,        226,        470935,             272,           1130,    36706,       9391,        93
  972,          1380,             411,              8,    342284,        1641,        226,        471906,             272,           1113,    36743,       9397,       110
  973,          1384,             414,             68,    342286,        1642,        248,        472878,             273,           1219,    36808,       9416,        92
  974,          1385,             414,             11,    343259,        1644,        235,        473851,             273,           1116,    36836,       9422,        93
  975,          1386,             414,              8,    344233,        1646,        228,        474825,             273,           1125,    36881,       9432,        93
  976,          1387,             414,              7,    345208,        1648,        232,        475800,             273,           1133,    36916,       9440,        93
  977,          1389,             415,              8,    345210,        1648,        232,        476776,             274,           1136,    36955,       9451,        93
  978,          1390,             415,              9,    346187,        1650,        236,        477753,             274,           1144,    37008,       9465,        94
  979,          1391,             415,              8,    347165,        1652,        230,        478731,             274,           1135,    37045,       9474,        94
  980,          1392,             415,              7,    348144,        1654,        268,        479710,             274,           1144,    37096,       9488,        93
  981,          1393,             415,              8,    349124,        1656,        230,        480690,             274,           1133,    37148,       9504,        93
  982,          1394,             415,              7,    350105,        1658,        245,        481671,             274,           1139,    37186,       9512,        94
  983,          1395,             415,              7,    351087,        1660,        231,        482653,             274,           1182,    37230,       9522,       105
  984,          1396,             415,             10,    352070,        1662,        350,        483636,             274,           1160,    37274,       9534,        93
  985,          1397,             415,              8,    353054,        1664,        237,        484620,             274,           1157,    37310,       9542,        93
  986,          1399,             416,              8,    353056,        1664,        243,        485605,             275,           1158,    37331,       9545,       105
  987,          1400,             416,              8,    354042,        1666,        341,        486591,             275,           1207,    37374,       9555,        94
  988,          1401,             416,              8,    355029,        1668,        235,        487578,             275,           1171,    37416,       9567,        95
  989,          1403,             417,             12,    355031,        1668,        236,        488566,             276,           1179,    37452,       9575,        96
  990,          1406,             419,              8,    355033,        1670,        239,        489555,             276,           1197,    37509,       9593,        96
  991,          1408,             420,              8,    357010,        1673,        235,        490545,             277,           1170,    37542,       9597,        95
  992,          1413,             424,              8,    355041,        1674,        237,        491536,             277,           1174,    37610,       9621,        95
  993,          1414,             424,              7,    356033,        1676,        265,        492528,             277,           1210,    37639,       9626,        99
  994,          1415,             424,              8,    357026,        1678,        277,        493521,             277,           1168,    37679,       9637,        96
  995,          1416,             424,              8,    358020,        1680,        252,        494515,             277,           1165,    37722,       9647,        95
  996,          1417,             424,              8,    359015,        1682,        237,        495510,             277,           1166,    37764,       9659,        95
  997,          1418,             424,              8,    360011,        1684,        249,        496506,             277,           1171,    37804,       9669,        96
  998,          1419,             424,              8,    361008,        1686,        237,        497503,             277,           1200,    37849,       9679,       133
  999,          1420,             424,             11,    362006,        1688,        293,        498501,             277,           1701,    37892,       9689,        95
 1000,          1421,             424,             10,    363005,        1690,        299,        499500,             277,           1204,    37914,       9695,       145
 1001,          1424,             426,              8,    362011,        1690,        240,        500500,             279,           1218,    37962,       9707,        97
 1002,          1426,             427,              8,    363012,        1691,        340,        501501,             280,           1190,    38014,       9722,        95
 1003,          1427,             427,              8,    364014,        1693,        248,        502503,             280,           1271,    38049,       9728,       101
 1004,          1428,             427,              9,    365017,        1695,        336,        503506,             280,           1832,    38078,       9734,       130
 1005,          1430,             428,             10,    365019,        1695,        356,        504510,             281,           1248,    38145,       9753,       131
 1006,          1433,             430,              9,    365021,        1697,        332,        505515,             281,           1285,    38186,       9765,       138
 1007,          1437,             433,             11,    365025,        1699,        385,        506521,             282,           1284,    38233,       9778,       136
 1008,          1441,             436,             10,    366030,        1700,        389,        507528,             283,           1467,    38289,       9793,       167
 1009,          1442,             436,             13,    367038,        1702,        588,        508536,             283,           1603,    38316,       9797,       101
 1010,          1443,             436,              9,    368047,        1704,        244,        509545,             283,           1199,    38364,       9811,        96
 1011,          1445,             437,              8,    368049,        1704,        246,        510555,             284,           1214,    38405,       9820,        96
 1012,          1446,             437,              8,    369060,        1706,        244,        511566,             284,           1224,    38438,       9828,        97
 1013,          1447,             437,              8,    370072,        1708,        247,        512578,             284,           1224,    38488,       9842,        97
 1014,          1448,             437,              8,    371085,        1710,        244,        513591,             284,           1227,    38533,       9854,        98
 1015,          1451,             439,              8,    370077,        1710,        244,        514605,             286,           1234,    38572,       9863,        99
 1016,          1453,             440,              8,    371092,        1711,        256,        515620,             287,           1249,    38608,       9872,        97
 1017,          1457,             443,              8,    371094,        1715,        244,        516636,             286,           1240,    38645,       9881,       110
 1018,          1458,             443,              8,    372111,        1717,        245,        517653,             286,           1272,    38694,       9895,       110
 1019,          1459,             443,              9,    373129,        1719,        252,        518671,             286,           1228,    38737,       9905,        98
 1020,          1460,             443,              8,    374148,        1721,        246,        519690,             286,           1225,    38775,       9915,        97
 1021,          1461,             443,              8,    375168,        1723,        247,        520710,             286,           1301,    38828,       9929,        98
 1022,          1462,             443,              9,    376189,        1725,        254,        521731,             286,           1249,    38874,       9941,        98
 1023,          1463,             443,              9,    377211,        1727,        258,        522753,             286,           1248,    38905,       9949,        97
 1024,          1465,             444,              8,    377213,        1727,        249,        523776,             287,           1235,    38918,       9948,        97
 1025,          1466,             444,              8,    378237,        1729,        277,        524800,             287,           1236,    38982,       9966,        98
 1026,          1467,             444,              8,    379262,        1731,        249,        525825,             287,           1256,    39025,       9975,        99
 1027,          1469,             445,              8,    379264,        1731,        250,        526851,             288,           1304,    39080,       9991,        99
 1028,          1471,             446,              8,    380292,        1734,        333,        527878,             289,           1257,    39113,       9998,        99
 1029,          1472,             446,              9,    381320,        1736,        251,        528906,             289,           1247,    39164,      10010,       100
 1030,          1473,             446,              8,    382349,        1738,        252,        529935,             289,           1251,    39219,      10027,        99
 1031,          1474,             446,              8,    383379,        1740,        267,        530965,             289,           1251,    39268,      10039,        99
 1032,          1475,             446,              8,    384410,        1742,        252,        531996,             289,           1257,    39321,      10055,        99
 1033,          1478,             448,              8,    383384,        1742,        255,        533028,             291,           1262,    39363,      10064,        99
 1034,          1479,             448,              8,    384417,        1744,        253,        534061,             291,           1259,    39411,      10076,        99
 1035,          1481,             449,              8,    384419,        1744,        251,        535095,             292,           1261,    39466,      10091,        99
 1036,          1482,             449,              8,    385454,        1746,        257,        536130,             292,           1284,    39512,      10101,       101
 1037,          1483,             449,              8,    386490,        1748,        255,        537166,             292,           1398,    39546,      10112,       100
 1038,          1485,             450,              9,    386492,        1748,        270,        538203,             293,           1298,    39602,      10125,       120
 1039,          1487,             451,              9,    387531,        1751,        260,        539241,             294,           1269,    39648,      10136,       102
 1040,          1489,             452,              8,    387534,        1751,        257,        540280,             295,           1284,    39667,      10139,       117
 1041,          1490,             452,              8,    388574,        1753,        255,        541320,             295,           1279,    39714,      10152,       100
 1042,          1491,             452,              8,    389615,        1755,        256,        542361,             295,           1294,    39773,      10168,       101
 1043,          1493,             453,              8,    389617,        1755,        285,        543403,             296,           1279,    39847,      10191,       100
 1044,          1496,             455,              9,    389619,        1757,        256,        544446,             296,           1301,    39889,      10200,       101
 1045,          1497,             455,             10,    390663,        1759,        339,        545490,             296,           1352,    39909,      10202,       101
 1046,          1498,             455,              9,    391708,        1761,        260,        546535,             296,           1353,    39979,      10222,       144
 1047,          1499,             455,             12,    392754,        1763,        323,        547581,             296,           1318,    40011,      10228,       102
 1048,          1500,             455,              9,    393801,        1765,        259,        548628,             296,           1297,    40063,      10242,       102
 1049,          1501,             455,              9,    394849,        1767,        259,        549676,             296,           1293,    40084,      10244,       102
 1050,          1502,             455,              8,    395898,        1769,        259,        550725,             296,           1300,    40153,      10264,       101
 1051,          1504,             456,              8,    395900,        1769,        259,        551775,             297,           1320,    40178,      10267,       116
 1052,          1506,             457,              9,    396952,        1772,        306,        552826,             298,           1322,    40234,      10283,       101
 1053,          1508,             458,              9,    396955,        1772,        265,        553878,             299,           1306,    40278,      10296,       101
 1054,          1509,             458,              8,    398008,        1774,        261,        554931,             299,           1330,    40332,      10311,       150
 1055,          1510,             458,             10,    399062,        1776,        436,        555985,             299,           1678,    40379,      10321,       190
 1056,          1511,             458,             20,    400117,        1778,        427,        557040,             299,           1329,    40381,      10320,       101
 1057,          1513,             459,             13,    400119,        1778,        277,        558096,             300,           1315,    40466,      10346,       102
 1058,          1514,             459,              8,    401176,        1780,        265,        559153,             300,           1333,    40528,      10364,       102
 1059,          1515,             459,              8,    402234,        1782,        264,        560211,             300,           1321,    40560,      10371,       103
 1060,          1516,             459,              8,    403293,        1784,        266,        561270,             300,           1414,    40598,      10380,       141
 1061,          1517,             459,             12,    404353,        1786,        424,        562330,             300,           1325,    40672,      10401,       103
 1062,          1518,             459,              9,    405414,        1788,        266,        563391,             300,           1327,    40702,      10406,       103
 1063,          1519,             459,              8,    406476,        1790,        269,        564453,             300,           1367,    40751,      10418,       103
 1064,          1522,             461,              9,    405419,        1790,        266,        565516,             302,           1343,    40792,      10430,       102
 1065,          1524,             462,              9,    406483,        1791,        287,        566580,             303,           1352,    40834,      10438,       103
 1066,          1525,             462,              9,    407548,        1793,        267,        567645,             303,           1363,    40896,      10458,       106
 1067,          1526,             462,              9,    408614,        1795,        268,        568711,             303,           1344,    40908,      10460,       103
 1068,          1527,             462,              8,    409681,        1797,        270,        569778,             303,           1343,    40973,      10477,       103
 1069,          1528,             462,              8,    410749,        1799,        268,        570846,             303,           1413,    41035,      10494,       103
 1070,          1529,             462,             10,    411818,        1801,        284,        571915,             303,           1349,    41080,      10505,       104
 1071,          1530,             462,              8,    412888,        1803,        270,        572985,             303,           1351,    41130,      10516,       118
 1072,          1531,             462,              8,    413959,        1805,        271,        574056,             303,           1421,    41181,      10531,       105
 1073,          1532,             462,              9,    415031,        1807,        280,        575128,             303,           1459,    41227,      10541,       105
 1074,          1535,             464,              9,    413963,        1807,        344,        576201,             304,           1385,    41272,      10553,       103
 1075,          1536,             464,             10,    415037,        1809,        303,        577275,             304,           1372,    41312,      10563,       104
 1076,          1537,             464,              9,    416112,        1811,        272,        578350,             304,           1370,    41357,      10573,       104
 1077,          1538,             464,              9,    417188,        1813,        272,        579426,             304,           1389,    41391,      10579,       104
 1078,          1539,             464,              9,    418265,        1815,        273,        580503,             304,           1387,    41464,      10602,       153
 1079,          1540,             464,              9,    419343,        1817,        300,        581581,             304,           1403,    41515,      10616,       111
 1080,          1541,             464,              9,    420422,        1819,        276,        582660,             304,           1375,    41497,      10606,       105
 1081,          1542,             464,              9,    421502,        1821,        345,        583740,             304,           1428,    41572,      10630,       103
 1082,          1543,             464,              9,    422583,        1823,        286,        584821,             304,           1505,    41612,      10641,       117
 1083,          1546,             466,              9,    421507,        1823,        365,        585903,             306,           1395,    41656,      10651,       104
 1084,          1547,             466,              9,    422590,        1825,        281,        586986,             306,           1380,    41700,      10657,       106
 1085,          1548,             466,              9,    423674,        1827,        277,        588070,             306,           1386,    41761,      10675,       104
 1086,          1549,             466,              8,    424759,        1829,        277,        589155,             306,           1393,    41838,      10698,       106
 1087,          1550,             466,              8,    425845,        1831,        277,        590241,             306,           1660,    41873,      10705,       105
 1088,          1551,             466,             10,    426932,        1833,        367,        591328,             306,           1450,    41907,      10715,       107
 1089,          1553,             467,              9,    426934,        1833,        279,        592416,             307,           1397,    41949,      10726,       106
 1090,          1554,             467,              9,    428023,        1835,        283,        593505,             307,           1418,    42005,      10740,       114
 1091,          1555,             467,              9,    429113,        1837,        280,        594595,             307,           1435,    42017,      10740,       122
 1092,          1556,             467,             11,    430204,        1839,        296,        595686,             307,           1404,    42070,      10753,       107
 1093,          1557,             467,              9,    431296,        1841,        295,        596778,             307,           1417,    42123,      10767,       105
 1094,          1559,             468,              8,    431298,        1841,        284,        597871,             308,           1406,    42182,      10781,       106
 1095,          1560,             468,              9,    432392,        1843,        284,        598965,             308,           1430,    42239,      10797,       117
 1096,          1561,             468,              9,    433487,        1845,        304,        600060,             308,           1451,    42283,      10812,       105
 1097,          1563,             469,              9,    433489,        1845,        284,        601156,             309,           1418,    42329,      10820,       110
 1098,          1566,             471,              9,    433491,        1847,        283,        602253,             309,           1425,    42366,      10831,       106
 1099,          1567,             471,              8,    434589,        1849,        301,        603351,             309,           1429,    42392,      10837,       108
 1100,          1568,             471,              9,    435688,        1851,        376,        604450,             309,           1517,    42432,      10847,       150
 1101,          1569,             471,             12,    436788,        1853,        350,        605550,             309,           1464,    42484,      10859,       114
 1102,          1571,             472,              9,    436790,        1853,        312,        606651,             310,           1487,    42510,      10863,       111
 1103,          1572,             472,              9,    437892,        1855,        289,        607753,             310,           1466,    42562,      10878,       116
 1104,          1573,             472,             10,    438995,        1857,        343,        608856,             310,           1578,    42636,      10899,       106
 1105,          1574,             472,              9,    440099,        1859,        438,        609960,             310,           1455,    42692,      10912,       108
