   n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, selection_cmp, selection_swaps, selection_time, heap_cmp, heap_swaps, heap_time
 621,         96968,           96354,            184,      7940,        1812,         76,        192510,             617,            397,    20723,       5231,        64
 622,         97064,           96449,            130,      8321,        1804,         66,        193131,             617,            257,    20706,       5219,        67
 623,         97511,           96895,            168,      8360,        1799,         62,        193753,             618,            380,    20763,       5237,        83
 624,         97696,           97079,            182,      7918,        1845,         70,        194376,             618,            271,    20834,       5264,        60
 625,         98147,           97529,            145,      8175,        1813,         60,        195000,             618,            279,    20919,       5284,        60
 626,         98681,           98062,            177,      8433,        1820,         68,        195625,             622,            388,    20919,       5280,        86
 627,         98758,           98138,            181,      8302,        1829,         86,        196251,             620,            445,    20974,       5299,        91
 628,         98851,           98230,            213,      9317,        1780,         88,        196878,             622,            441,    20990,       5291,        91
 629,         99176,           98554,            208,      8182,        1813,         91,        197506,             622,            442,    21069,       5320,        88
 630,         99581,           98958,            209,      8628,        1831,         76,        198135,             621,            491,    21060,       5316,        64
 631,         99958,           99334,            158,      8430,        1846,         59,        198765,             627,            295,    21128,       5337,        63
 632,        100110,           99485,            143,      8877,        1822,         59,        199396,             625,            497,    21162,       5342,        64
 633,        100431,           99805,            143,      8674,        1833,         57,        200028,             631,            289,    21205,       5359,        79
 634,        100917,          100290,            143,      8108,        1836,         55,        200661,             625,            289,    21221,       5355,        63
 635,        101111,          100483,            144,      8580,        1866,         56,        201295,             625,            437,    21245,       5359,        62
 636,        101651,          101022,            140,      8502,        1846,         55,        201930,             629,            282,    21339,       5389,        75
 637,        101765,          101135,            140,      8784,        1833,         54,        202566,             628,            283,    21360,       5395,        63
 638,        102066,          101435,            141,      8453,        1860,         55,        203203,             630,            290,    21421,       5412,        63
 639,        102544,          101912,            141,      8625,        1857,         54,        203841,             631,            285,    21376,       5389,        62
 640,        102630,          101997,            152,      8507,        1833,         55,        204480,             634,            307,    21419,       5402,        62
 641,        102873,          102239,            138,      8680,        1843,         89,        205120,             636,            484,    21504,       5427,        86
 642,        103274,          102639,            195,      8984,        1864,        171,        205761,             635,            485,    21543,       5439,       131
 643,        103632,          102996,            221,      8751,        1880,         80,        206403,             632,            483,    21640,       5471,       119
 644,        103654,          103017,            261,      9247,        1859,         80,        207046,             633,            653,    21706,       5489,        99
 645,        103720,          103082,            244,      8835,        1904,         83,        207690,             640,            503,    21712,       5489,       100
 646,        104154,          103515,            208,      8340,        1883,         80,        208335,             636,            500,    21728,       5486,       100
 647,        104755,          104115,            207,      9390,        1840,         77,        208981,             639,            502,    21783,       5501,       116
 648,        105020,          104379,            207,      9200,        1859,         79,        209628,             641,            495,    21848,       5523,       102
 649,        105338,          104696,            209,      8974,        1913,         80,        210276,             645,            504,    21826,       5507,       102
 650,        105345,          104702,            211,      9363,        1905,         80,        210925,             647,            467,    21858,       5516,       103
 651,        105740,          105096,            213,      9127,        1863,         80,        211575,             643,            513,    21866,       5506,       102
 652,        106040,          105395,            209,      8777,        1911,         80,        212226,             646,            492,    21991,       5555,       100
 653,        106492,          105846,            226,      8689,        1927,         84,        212878,             645,            307,    22050,       5570,        68
 654,        106565,          105918,            156,      8757,        1899,         59,        213531,             651,            319,    22043,       5568,        64
 655,        106733,          106085,            147,      9038,        1932,         57,        214185,             652,            319,    22058,       5570,        64
 656,        107330,          106681,            148,      9052,        1915,         56,        214840,             643,            305,    22115,       5581,        66
 657,        107756,          107106,            148,      8754,        1944,         67,        215496,             648,            316,    22139,       5588,        67
 658,        108013,          107362,            153,      8622,        1933,         58,        216153,             648,            314,    22211,       5606,        77
 659,        108217,          107565,            168,      8825,        1895,         69,        216811,             649,            309,    22270,       5620,        66
 660,        108454,          107801,            150,      9212,        1899,         60,        217470,             648,            303,    22235,       5613,        65
 661,        108557,          107903,            150,      9343,        1898,         56,        218130,             650,            303,    22293,       5621,        68
 662,        108768,          108113,            149,      9451,        1900,         56,        218791,             655,            304,    22297,       5620,        65
 663,        109220,          108564,            151,      8648,        1962,         56,        219453,             657,            471,    22381,       5650,        67
 664,        109258,          108601,            153,      9228,        1920,         60,        220116,             658,            335,    22426,       5659,        71
 665,        109361,          108703,            151,      9163,        1926,        259,        220780,             657,            341,    22455,       5665,        69
 666,        109840,          109181,            167,      9561,        1935,         59,        221445,             654,            331,    22499,       5676,        91
 667,        109949,          109289,            265,      9289,        1961,         79,        222111,             660,            436,    22551,       5691,        69
 668,        110130,          109469,            169,      8987,        1962,         60,        222778,             661,            319,    22563,       5691,        68
 669,        110732,          110070,            157,      9261,        1901,         58,        223446,             662,            368,    22488,       5663,        74
 670,        110869,          110206,            178,      9087,        1961,         58,        224115,             662,            313,    22661,       5717,        65
 671,        111244,          110580,            170,      9159,        1977,         60,        224785,             661,            313,    22650,       5709,        67
 672,        111617,          110952,            154,      8856,        2007,         58,        225456,             663,            319,    22738,       5735,        67
 673,        111738,          111072,            154,      9357,        1973,         57,        226128,             666,            314,    22773,       5745,        66
 674,        111773,          111106,            154,      9906,        1931,         59,        226801,             668,            316,    22778,       5743,        67
 675,        111774,          111106,            154,     10580,        1933,         59,        227475,             668,            365,    22821,       5750,        67
 676,        112127,          111458,            154,      9201,        1978,         59,        228150,             665,            317,    22854,       5766,        73
 677,        112295,          111625,            154,      9506,        1992,         58,        228826,             670,            318,    22861,       5760,        68
 678,        112372,          111701,            154,      9647,        1969,         58,        229503,             672,            324,    22967,       5796,        66
 679,        112795,          112123,            167,      9604,        1964,         59,        230181,             672,            321,    22986,       5801,        67
 680,        113421,          112748,            203,      9315,        1986,         77,        230860,             670,            370,    23080,       5823,        78
 681,        113963,          113289,            211,      9488,        1989,         60,        231540,             679,            332,    23017,       5797,        96
 682,        114072,          113397,            252,      9097,        2017,        116,        232221,             676,            339,    23077,       5822,        68
 683,        114639,          113963,            242,      8935,        2004,         78,        232903,             678,            424,    23122,       5823,        98
 684,        114762,          114085,            188,      9479,        1971,         63,        233586,             679,            503,    23216,       5860,       107
 685,        114953,          114275,            238,     10048,        2000,         91,        234270,             677,            606,    23238,       5864,        93
 686,        115095,          114416,            206,     10005,        1995,         80,        234955,             678,            511,    23219,       5860,        93
 687,        115512,          114832,            202,      9212,        2043,         77,        235641,             678,            532,    23296,       5874,       101
 688,        115868,          115187,            225,      9381,        2027,         84,        236328,             681,            559,    23349,       5888,       104
 689,        115885,          115203,            231,      9530,        2010,         85,        237016,             681,            599,    23366,       5893,       103
 690,        115963,          115280,            229,      9771,        2031,         85,        237705,             682,            628,    23379,       5897,       103
 691,        116531,          115847,            229,      9480,        2025,         99,        238395,             688,            552,    23490,       5926,       108
 692,        116627,          115942,            228,      9622,        1993,         83,        239086,             687,            556,    23508,       5930,       104
 693,        117231,          116545,            221,      9202,        2031,         80,        239778,             684,            551,    23551,       5935,       101
 694,        117646,          116959,            219,      9196,        2052,         81,        240471,             688,            554,    23549,       5942,       101
 695,        117673,          116985,            223,     10171,        2020,         82,        241165,             692,            507,    23521,       5931,       107
 696,        117729,          117040,            294,     10240,        2013,         95,        241860,             691,            592,    23578,       5938,       104
 697,        118198,          117508,            234,      9548,        2033,         84,        242556,             691,            586,    23699,       5978,       101
 698,        118329,          117638,            233,      9727,        2027,         83,        243253,             687,            580,    23732,       5994,       106
 699,        118606,          117914,            230,      9657,        2046,         87,        243951,             692,            461,    23745,       5985,        70
 700,        118708,          118015,            163,      9536,        2028,         62,        244650,             693,            352,    23824,       6012,        69
 701,        118739,          118045,            163,      9902,        2034,        100,        245350,             693,            599,    23846,       6012,       105
 702,        119102,          118407,            227,      9635,        2074,         85,        246051,             692,            560,    23837,       6009,        98
 703,        119269,          118573,            225,     10171,        2018,         86,        246753,             695,            557,    23934,       6037,       100
 704,        119495,          118798,            229,      9510,        2070,         86,        247456,             698,            557,    23926,       6029,        97
 705,        120049,          119351,            236,      9334,        2059,         77,        248160,             701,            434,    23961,       6040,        71
 706,        120551,          119852,            166,      9437,        2084,         63,        248865,             699,            344,    24014,       6053,        79
 707,        121247,          120547,            167,     10131,        2029,         61,        249571,             700,            345,    24047,       6063,        70
 708,        121867,          121166,            167,     10018,        2049,         59,        250278,             701,            350,    24149,       6091,        70
 709,        121992,          121290,            167,     10103,        2053,         61,        250986,             706,            350,    24136,       6084,        70
 710,        122078,          121375,            168,      9714,        2065,         61,        251695,             703,            348,    24223,       6109,        70
 711,        122087,          121383,            171,      9952,        2089,        117,        252405,             705,            356,    24272,       6119,        71
 712,        122112,          121407,            170,     10404,        2090,         64,        253116,             707,            354,    24358,       6148,        73
 713,        122137,          121431,            173,      9721,        2131,         85,        253828,             707,            495,    24384,       6157,        86
 714,        122639,          121932,            168,      9442,        2118,         61,        254541,             708,            355,    24424,       6169,        83
 715,        123287,          122579,            169,      9728,        2107,         60,        255255,             706,            354,    24449,       6171,        71
 716,        123686,          122977,            169,      9318,        2141,         66,        255970,             708,            400,    24484,       6177,        75
 717,        124329,          123619,            176,     10267,        2103,         64,        256686,             708,            546,    24517,       6186,       104
 718,        124441,          123730,            354,      9836,        2103,         90,        257403,             712,            417,    24535,       6195,       101
 719,        124613,          123901,            255,      9682,        2076,         85,        258121,             711,            517,    24610,       6210,        90
 720,        125185,          124472,            410,      9486,        2127,        103,        258840,             711,            483,    24667,       6227,       183
 721,        125721,          125007,            257,      9858,        2108,         87,        259560,             710,            601,    24639,       6214,       107
 722,        125809,          125094,            204,     10502,        2064,         92,        260281,             718,            433,    24711,       6238,        80
 723,        126274,          125558,            289,     10138,        2101,         81,        261003,             718,            606,    24720,       6229,       156
 724,        126530,          125813,            341,      9740,        2102,        172,        261726,             716,            631,    24819,       6265,       155
 725,        127079,          126361,            224,      9923,        2125,         70,        262450,             715,            414,    24831,       6261,        80
 726,        127611,          126892,            193,      9947,        2103,         69,        263175,             717,            403,    24842,       6260,        80
 727,        127644,          126924,            192,     10042,        2136,         70,        263901,             717,            460,    24933,       6290,        80
 728,        128303,          127582,            217,      9749,        2152,         70,        264628,             725,            402,    24920,       6281,        81
 729,        128682,          127960,            212,      9785,        2169,         78,        265356,             721,            401,    25000,       6314,        80
 730,        129226,          128503,            194,     10528,        2113,         69,        266085,             719,            448,    25027,       6320,        80
 731,        129455,          128731,            195,     10051,        2181,         73,        266815,             725,            458,    25091,       6331,       106
 732,        130001,          129276,            321,     10064,        2168,         90,        267546,             729,            707,    25150,       6345,       137
 733,        130268,          129542,            263,     10430,        2159,         77,        268278,             725,            454,    25172,       6353,        80
 734,        130453,          129726,            285,     10176,        2140,        102,        269011,             727,            701,    25200,       6353,       123
 735,        130875,          130147,            290,      9828,        2164,        101,        269745,             727,            697,    25268,       6378,       122
 736,        131558,          130829,            296,     10284,        2135,         99,        270480,             729,            533,    25318,       6386,        80
 737,        131984,          131254,            203,     10540,        2169,         73,        271216,             729,            409,    25376,       6402,        81
 738,        132408,          131677,            200,      9817,        2181,         70,        271953,             733,            415,    25357,       6398,        81
 739,        132721,          131989,            200,     10301,        2154,         70,        272691,             731,            426,    25372,       6392,        82
 740,        133365,          132632,            201,     10091,        2187,         70,        273430,             735,            429,    25488,       6433,        92
 741,        133841,          133107,            202,     10041,        2194,         80,        274170,             734,            426,    25458,       6420,        87
 742,        133975,          133240,            202,     10311,        2159,         71,        274911,             740,            491,    25518,       6439,        82
 743,        134274,          133538,            202,     10267,        2198,         73,        275653,             736,            416,    25585,       6457,        86
 744,        134985,          134248,            225,     11009,        2160,         92,        276396,             737,            662,    25629,       6460,       131
 745,        135457,          134719,            307,     10318,        2206,         78,        277140,             740,            452,    25719,       6490,        87
 746,        136021,          135282,            204,     10488,        2218,         71,        277885,             739,            420,    25724,       6492,        82
 747,        136256,          135516,            260,     10021,        2188,         81,        278631,             741,            494,    25714,       6488,       105
 748,        136838,          136097,            273,     10512,        2190,         94,        279378,             742,            537,    25801,       6506,       118
 749,        137119,          136377,            268,     10487,        2191,         92,        280126,             744,            571,    25792,       6508,       112
 750,        137477,          136734,            322,     10258,        2175,        102,        280875,             741,            570,    25891,       6538,       205
 751,        137978,          137234,            564,     10413,        2234,         93,        281625,             744,            551,    25886,       6532,        84
 752,        138218,          137473,            297,     10022,        2238,         99,        282376,             745,            693,    25979,       6554,       117
 753,        138466,          137720,            274,     10079,        2214,         74,        283128,             747,            433,    26025,       6566,        91
 754,        138634,          137887,            224,     10691,        2189,         73,        283881,             745,            457,    26062,       6575,       104
 755,        139093,          138345,            293,      9921,        2267,         93,        284635,             750,            721,    26062,       6573,       108
 756,        139117,          138368,            222,     11079,        2237,         74,        285390,             749,            435,    26112,       6586,        83
 757,        139589,          138839,            210,     11019,        2257,         72,        286146,             749,            435,    26179,       6610,        84
 758,        140013,          139262,            210,      9930,        2269,         72,        286903,             754,            462,    26237,       6624,       100
 759,        140056,          139304,            215,     11461,        2203,         74,        287661,             752,            734,    26216,       6616,       120
 760,        140613,          139860,            307,     10164,        2254,         96,        288420,             750,            441,    26273,       6630,        86
 761,        140677,          139923,            212,     10704,        2255,         74,        289180,             753,            630,    26314,       6635,       124
 762,        140720,          139965,            296,     11169,        2261,        103,        289941,             755,            750,    26380,       6654,       127
 763,        141422,          140666,            301,     10934,        2231,        103,        290703,             758,            694,    26390,       6661,       115
 764,        141473,          140716,            303,     10628,        2279,         98,        291466,             754,            728,    26446,       6671,       121
 765,        141730,          140972,            299,     10447,        2259,         97,        292230,             760,            744,    26440,       6663,       128
 766,        142405,          141646,            296,     11432,        2244,        105,        292995,             758,            726,    26516,       6691,       130
 767,        142962,          142202,            306,     10676,        2239,        300,        293761,             762,            948,    26544,       6702,       131
 768,        143273,          142512,            298,     11199,        2235,         97,        294528,             760,            532,    26582,       6707,        86
 769,        143379,          142617,            222,     10994,        2266,         98,        295296,             765,            457,    26628,       6717,        86
 770,        143942,          143179,            216,     10794,        2264,         76,        296065,             763,            447,    26648,       6725,        84
 771,        144669,          143905,            217,     11635,        2264,         98,        296835,             765,            645,    26746,       6751,       128
 772,        144794,          144029,            388,     11035,        2272,        106,        297606,             765,            794,    26695,       6731,       131
 773,        145042,          144276,            298,     10286,        2306,        106,        298378,             768,            776,    26811,       6768,       130
 774,        145731,          144964,            305,     12194,        2216,        106,        299151,             769,           1367,    26860,       6778,        88
 775,        146384,          145616,            243,     11006,        2299,         79,        299925,             767,            494,    26863,       6779,       104
 776,        146786,          146017,            301,     11014,        2297,        119,        300700,             768,            847,    26899,       6785,       137
 777,        146882,          146112,            301,     11074,        2281,        107,        301476,             768,            835,    26940,       6801,       131
 778,        147486,          146715,            302,     10872,        2285,        109,        302253,             773,            847,    26951,       6795,       127
 779,        147494,          146722,            265,     11864,        2313,         99,        303031,             774,            701,    27024,       6820,       119
 780,        148054,          147281,            319,     10622,        2298,        103,        303810,             770,            752,    27015,       6816,       123
 781,        148564,          147790,            306,     10975,        2292,         94,        304590,             776,            625,    27102,       6841,       299
 782,        149070,          148295,            295,     10464,        2327,         93,        305371,             776,           1073,    27121,       6841,       107
 783,        149304,          148528,            357,     11002,        2307,         80,        306153,             777,            494,    27141,       6847,       106
 784,        149433,          148656,            302,     11164,        2296,         76,        306936,             777,            496,    27138,       6837,        89
 785,        149746,          148968,            224,     10560,        2352,         76,        307720,             778,            472,    27218,       6861,        89
 786,        149923,          149144,            226,     10922,        2303,         75,        308505,             781,            513,    27297,       6885,        89
 787,        150201,          149421,            243,     10445,        2348,         77,        309291,             777,            482,    27393,       6911,        89
 788,        150781,          150000,            226,     11235,        2317,         76,        310078,             782,            480,    27393,       6916,        88
 789,        151197,          150415,            283,     10932,        2364,         78,        310866,             779,            504,    27443,       6927,        88
 790,        151828,          151045,            351,     11346,        2298,        132,        311655,             784,            766,    27484,       6934,       128
 791,        152276,          151492,            335,     11257,        2350,        108,        312445,             785,            789,    27555,       6961,       131
 792,        152777,          151992,            331,     10781,        2360,        109,        313236,             784,            784,    27552,       6945,       128
 793,        152831,          152045,            305,     11606,        2363,         80,        314028,             787,            496,    27598,       6966,        89
 794,        153327,          152540,            299,     11176,        2366,         78,        314821,             789,            472,    27638,       6972,        90
 795,        153695,          152907,            282,     10819,        2390,         78,        315615,             786,            474,    27704,       6987,        89
 796,        153996,          153207,            700,     11431,        2361,         84,        316410,             789,            527,    27733,       6997,       109
 797,        154470,          153680,            310,     11315,        2371,        107,        317206,             792,            688,    27742,       6999,        89
 798,        155022,          154231,            245,     10596,        2365,         89,        318003,             790,            476,    27810,       7019,        89
 799,        155143,          154351,            232,     11228,        2369,         84,        318801,             794,            478,    27841,       7026,        89
 800,        155535,          154742,            233,     10787,        2421,         77,        319600,             790,            508,    27831,       7013,        90
 801,        156136,          155342,            351,     11112,        2395,        102,        320400,             796,            587,    27835,       7019,       118
 802,        156579,          155784,            405,     11096,        2384,        110,        321201,             791,            800,    27989,       7059,       131
 803,        156698,          155902,            333,     11810,        2361,        105,        322003,             795,            794,    27983,       7059,       129
 804,        157320,          156523,            345,     11245,        2385,        111,        322806,             794,            844,    28031,       7071,       137
 805,        157766,          156968,            370,     10908,        2395,        111,        323610,             797,            926,    28148,       7109,       138
 806,        158354,          157555,            313,     11483,        2376,        104,        324415,             798,            745,    28032,       7065,       127
 807,        158449,          157649,            330,     11269,        2408,        106,        325221,             800,            702,    28137,       7096,       115
 808,        158810,          158009,            324,     11446,        2428,         95,        326028,             804,            679,    28196,       7114,       120
 809,        159089,          158287,            331,     11545,        2397,        182,        326836,             802,            511,    28294,       7144,        93
 810,        159314,          158511,            247,     11936,        2390,         80,        327645,             806,            492,    28270,       7129,        91
 811,        159413,          158609,            266,     11289,        2434,         76,        328455,             805,            587,    28350,       7156,       104
 812,        159826,          159021,            262,     10738,        2445,        127,        329266,             806,            795,    28376,       7154,       179
 813,        160638,          159833,            255,     13029,        2362,         79,        330078,             807,            499,    28356,       7154,        92
 814,        160881,          160075,            241,     11400,        2417,         78,        330891,             805,            549,    28459,       7184,        91
 815,        161504,          160697,            345,     12173,        2396,        111,        331705,             809,            823,    28500,       7186,       187
 816,        161917,          161109,            344,     11022,        2405,        110,        332520,             809,            834,    28563,       7208,       133
 817,        162712,          161903,            356,     12230,        2397,        111,        333336,             811,           1402,    28637,       7229,        94
 818,        163281,          162471,            325,     11565,        2433,        175,        334153,             812,            848,    28629,       7220,       133
 819,        163815,          163004,            359,     11384,        2447,        112,        334971,             811,            842,    28708,       7243,       131
 820,        164619,          163807,            407,     12575,        2391,        117,        335790,             814,            845,    28733,       7246,       111
 821,        164794,          163981,            264,     12093,        2418,         81,        336610,             814,            511,    28823,       7278,        98
 822,        165287,          164473,            258,     11429,        2455,         81,        337431,             816,            505,    28740,       7242,        96
 823,        165660,          164845,            248,     11522,        2458,         80,        338253,             814,            507,    28812,       7264,       111
 824,        165887,          165071,            259,     11572,        2468,         79,        339076,             817,            534,    28852,       7281,       132
 825,        166452,          165635,            332,     11556,        2465,         97,        339900,             818,            590,    28883,       7286,       107
 826,        166845,          166027,            387,     11176,        2500,        120,        340725,             819,            850,    28944,       7303,       142
 827,        167199,          166380,            415,     11130,        2478,        153,        341551,             818,            645,    28993,       7314,        93
 828,        167618,          166798,            262,     11294,        2482,         82,        342378,             818,            513,    29043,       7324,        94
 829,        168388,          167567,            251,     12283,        2465,         80,        343206,             825,            838,    29146,       7361,       143
 830,        168523,          167701,            365,     11384,        2469,        113,        344035,             823,            856,    29150,       7357,       136
 831,        168741,          167918,            369,     11684,        2487,        112,        344865,             821,            866,    29146,       7346,       138
 832,        168948,          168124,            365,     11403,        2485,        112,        345696,             826,            877,    29238,       7380,       138
 833,        169199,          168374,            370,     11839,        2440,        112,        346528,             826,            861,    29212,       7370,       137
 834,        169776,          168950,            367,     11501,        2482,        116,        347361,             823,            870,    29337,       7409,       143
 835,        170525,          169698,            368,     12341,        2463,        114,        348195,             829,            864,    29291,       7382,       132
 836,        171248,          170420,            364,     11791,        2512,        111,        349030,             830,            853,    29362,       7408,       128
 837,        171285,          170456,            347,     11911,        2522,        107,        349866,             832,            925,    29393,       7415,       129
 838,        171684,          170854,            404,     11698,        2525,         83,        350703,             830,            537,    29381,       7411,       123
 839,        172305,          171474,            250,     11786,        2501,         80,        351541,             833,            515,    29510,       7455,        92
 840,        172423,          171591,            249,     11902,        2544,        101,        352380,             835,            597,    29607,       7472,        95
 841,        173152,          172319,            259,     12438,        2490,         82,        353220,             831,            571,    29566,       7451,        92
 842,        173703,          172869,            251,     11848,        2519,        106,        354061,             833,            569,    29564,       7454,        92
 843,        174085,          173250,            264,     12380,        2542,         94,        354903,             836,            519,    29690,       7498,        92
 844,        174114,          173278,            251,     12352,        2519,         83,        355746,             835,            543,    29718,       7500,        89
 845,        174157,          173320,            243,     12431,        2513,         98,        356590,             836,            548,    29693,       7490,        95
 846,        174880,          174042,            318,     11681,        2526,         94,        357435,             841,            519,    29762,       7509,        90
 847,        174932,          174093,            250,     12055,        2520,         91,        358281,             841,            503,    29821,       7524,        89
 848,        175263,          174423,            275,     11760,        2509,         77,        359128,             839,            505,    29797,       7517,        97
 849,        175672,          174831,            267,     11921,        2535,         78,        359976,             840,            569,    29865,       7533,        92
 850,        176426,          175584,            322,     12402,        2543,        106,        360825,             842,            601,    29927,       7550,       175
 851,        176513,          175670,            269,     12258,        2528,         82,        361675,             845,            590,    30012,       7578,        98
 852,        176555,          175711,            258,     12466,        2525,         89,        362526,             847,            940,    30048,       7584,       136
 853,        176938,          176093,            665,     11748,        2567,        111,        363378,             846,           1018,    30106,       7602,       145
 854,        177341,          176495,            421,     12115,        2565,        116,        364231,             848,           1001,    30106,       7597,       149
 855,        177841,          176994,            414,     12287,        2559,        114,        365085,             852,            671,    30113,       7593,       104
 856,        178639,          177791,            258,     12339,        2562,         80,        365940,             849,            588,    30150,       7608,        94
 857,        178901,          178052,            258,     12210,        2571,        105,        366796,             849,            807,    30174,       7606,        95
 858,        178970,          178120,            370,     12409,        2591,        114,        367653,             848,           1152,    30264,       7639,       137
 859,        179495,          178644,            477,     11938,        2574,        111,        368511,             847,            909,    30308,       7650,       136
 860,        180093,          179241,            382,     11904,        2576,        114,        369370,             857,            912,    30236,       7617,       136
 861,        180702,          179849,            377,     11748,        2593,        113,        370230,             852,            874,    30362,       7657,       136
 862,        180934,          180080,            387,     11823,        2608,        107,        371091,             854,            833,    30382,       7657,       185
 863,        181273,          180418,            327,     12304,        2595,        105,        371953,             856,            687,    30423,       7675,       120
 864,        181413,          180557,            321,     12599,        2567,         82,        372816,             856,            553,    30451,       7678,        94
 865,        181683,          180826,            262,     12102,        2609,         81,        373680,             856,            549,    30498,       7696,        93
 866,        182401,          181543,            263,     12438,        2539,         77,        374545,             862,            550,    30595,       7719,        95
 867,        182855,          181996,            264,     11830,        2639,         90,        375411,             865,            550,    30612,       7718,        95
 868,        183020,          182160,            264,     12622,        2582,         81,        376278,             861,            551,    30641,       7725,        94
 869,        183102,          182241,            264,     12590,        2597,         81,        377146,             864,            674,    30624,       7718,       114
 870,        183590,          182728,            313,     12138,        2659,        102,        378015,             862,            762,    30693,       7740,       126
 871,        184059,          183196,            286,     11910,        2599,         83,        378885,             862,            569,    30794,       7770,        96
 872,        184494,          183630,            266,     12162,        2636,         82,        379756,             864,            559,    30764,       7756,        95
 873,        184904,          184039,            266,     12533,        2652,         82,        380628,             869,            560,    30821,       7774,        95
 874,        185769,          184903,            268,     13927,        2589,         81,        381501,             864,            561,    30859,       7773,        95
 875,        186335,          185468,            272,     12217,        2617,         82,        382375,             867,            776,    30941,       7809,       136
 876,        186596,          185728,            371,     12172,        2656,        106,        383250,             872,            954,    31006,       7825,       147
 877,        187370,          186501,            367,     13117,        2578,        112,        384126,             867,            594,    30933,       7795,        98
 878,        187806,          186936,            298,     12745,        2607,         83,        385003,             874,            557,    31000,       7816,       100
 879,        188424,          187553,            272,     12332,        2670,         83,        385881,             875,            562,    31052,       7829,        96
 880,        188857,          187985,            272,     12620,        2648,         83,        386760,             870,            560,    31046,       7827,        96
 881,        189269,          188396,            274,     12277,        2672,         82,        387640,             873,            562,    31162,       7856,        96
 882,        190122,          189248,            274,     12739,        2659,         81,        388521,             874,            564,    31187,       7861,        95
 883,        190919,          190044,            275,     12709,        2636,         82,        389403,             877,            638,    31237,       7875,        98
 884,        191059,          190183,            291,     13028,        2653,         85,        390286,             872,            582,    31189,       7855,        97
 885,        191692,          190815,            277,     12746,        2641,         88,        391170,             881,            564,    31248,       7872,        98
 886,        191875,          190997,            277,     13499,        2686,         99,        392055,             879,            582,    31360,       7907,        97
 887,        192235,          191356,            280,     12600,        2698,         84,        392941,             882,            636,    31408,       7914,        98
 888,        192531,          191651,            343,     12534,        2622,         84,        393828,             881,            571,    31469,       7936,       125
 889,        192951,          192070,            278,     12618,        2663,         84,        394716,             880,            572,    31497,       7946,        98
 890,        193398,          192516,            279,     12551,        2698,         82,        395605,             881,            573,    31555,       7958,        98
 891,        193500,          192617,            294,     12834,        2740,         85,        396495,             880,            633,    31518,       7944,        99
 892,        193552,          192668,            279,     14007,        2604,         85,        397386,             884,            587,    31567,       7956,        98
 893,        193585,          192700,            279,     13727,        2664,         88,        398278,             882,            574,    31643,       7978,        98
 894,        193678,          192792,            282,     12889,        2658,         82,        399171,             886,            576,    31679,       7991,        97
 895,        194541,          193654,            283,     13315,        2687,         82,        400065,             888,            700,    31663,       7981,       134
 896,        195241,          194353,            371,     12563,        2685,        105,        400960,             890,            831,    31657,       7975,        99
 897,        196042,          195153,            282,     12520,        2726,         84,        401856,             887,            598,    31822,       8027,        98
 898,        196504,          195614,            352,     12468,        2749,        103,        402753,             893,            757,    31837,       8028,       132
 899,        196543,          195652,            390,     13088,        2716,        113,        403651,             895,            891,    31833,       8020,       141
 900,        197072,          196180,            410,     12944,        2741,        105,        404550,             890,            585,    31910,       8047,       165
 901,        197455,          196562,            287,     12840,        2690,         89,        405450,             892,            808,    31932,       8047,       100
 902,        197547,          196653,            317,     13283,        2697,        104,        406351,             895,            624,    31971,       8058,       100
 903,        198291,          197396,            299,     12425,        2733,         85,        407253,             898,            586,    31992,       8061,       119
 904,        199150,          198254,            392,     13745,        2672,        110,        408156,             897,            648,    32049,       8085,       100
 905,        199628,          198731,            287,     12475,        2750,         86,        409060,             898,            593,    32159,       8113,       101
 906,        200276,          199378,            288,     13002,        2758,         84,        409965,             898,            594,    32206,       8124,       100
 907,        200436,          199537,            288,     12943,        2723,         85,        410871,             898,            604,    32245,       8136,       100
 908,        200799,          199899,            312,     12374,        2779,         86,        411778,             901,            594,    32170,       8111,       100
 909,        201489,          200588,            293,     12670,        2771,         85,        412686,             897,            594,    32276,       8133,       100
 910,        201765,          200863,            293,     12657,        2776,         85,        413595,             904,            596,    32347,       8150,       103
 911,        201992,          201089,            298,     12843,        2748,         94,        414505,             906,            693,    32410,       8179,       101
 912,        202687,          201783,            304,     13189,        2732,         98,        415416,             905,            675,    32396,       8165,       102
 913,        203478,          202573,            293,     13147,        2776,        134,        416328,             906,            604,    32486,       8195,       102
 914,        204289,          203383,            302,     13530,        2733,         87,        417241,             909,            600,    32507,       8195,       102
 915,        204806,          203899,            295,     13075,        2775,         87,        418155,             905,            632,    32613,       8227,       102
 916,        205093,          204185,            295,     12968,        2768,         88,        419070,             906,            611,    32638,       8234,       101
 917,        205614,          204705,            295,     13349,        2791,         87,        419986,             912,            741,    32686,       8247,       116
 918,        205949,          205039,            329,     13553,        2745,         87,        420903,             909,            611,    32711,       8244,       101
 919,        206404,          205493,            304,     12704,        2798,         87,        421821,             911,            671,    32722,       8249,       101
 920,        206461,          205549,            367,     13771,        2742,         87,        422740,             910,            662,    32791,       8270,       101
 921,        206521,          205608,            297,     13311,        2762,         88,        423660,             913,            630,    32786,       8266,       101
 922,        207106,          206192,            298,     12701,        2840,         94,        424581,             917,            611,    32852,       8283,       101
